start_station_name,start_station_id,avg_lat,avg_lng,total_trips,member_trips,casual_trips,peak_departures,peak_net_outflow,peak_outflow_rate,total_rebalancing_needed,rebalancing_cost
E 7 St & Ave C,5545.01,40.72412944090093,-73.97901266813278,26449,23705,2744,3933.0,2606.0,0.6625985252987542,6901.0,14492.1
W 63 St & Broadway,7052.01,40.77163851,-73.98261428,26434,22775,3659,2852.0,248.0,0.08695652173913043,6237.0,13097.7
E 16 St & Irving Pl,5938.11,40.735367055605394,-73.98797392845154,26369,23655,2714,3117.0,-2801.0,-0.8986204683991017,6839.0,14361.900000000001
E 48 St & 5 Ave,6626.01,40.75724567911727,-73.97805914282799,26364,22684,3680,2702.0,-2967.0,-1.0980754996299038,8635.0,18133.5
Lafayette Ave & Ft Greene Pl,4470.09,40.68700231292619,-73.97664964199066,26315,22671,3644,2833.0,-1148.0,-0.4052241440169432,5500.0,11550.0
W 25 St & 6 Ave,6215.04,40.74395411,-73.99144871,26304,22809,3495,3744.0,-1537.0,-0.41052350427350426,5968.0,12532.800000000001
W 42 St & 6 Ave,6517.08,40.75492,-73.98455,26078,22298,3780,3871.0,-3610.0,-0.9325755618703178,7396.0,15531.6
Sullivan St & Washington Sq,5721.01,40.73047747,-73.99906065,26073,20993,5080,2236.0,-441.0,-0.1972271914132379,5808.0,12196.800000000001
E 11 St & Ave B,5659.11,40.72746420692392,-73.97950418293476,26061,23652,2409,4838.0,3084.0,0.6374534931789996,7760.0,16296.0
Amsterdam Ave & W 82 St,7360.10,40.78524672000001,-73.97667321,26032,22947,3085,4155.0,2652.0,0.6382671480144404,14862.0,31210.2
W 11 St & 6 Ave,5914.03,40.73532426999999,-73.99800419,25953,22300,3653,3493.0,1222.0,0.34984254222731176,6045.0,12694.5
E 5 St & Ave A,5626.06,40.72479007746337,-73.98430064320564,25901,22346,3555,4110.0,2794.0,0.6798053527980535,7322.0,15376.2
9 Ave & W 18 St,6190.08,40.743174489999994,-74.00366443,25747,21951,3796,3407.0,-1093.0,-0.3208100968594071,5203.0,10926.300000000001
E 27 St & Park Ave S,6131.13,40.74275179648995,-73.9847157150507,25746,23018,2728,4535.0,-2767.0,-0.6101433296582139,6875.0,14437.5
Kent Ave & Grand St,5388.01,40.716425,-73.96594,25705,21071,4634,3184.0,-928.0,-0.2914572864321608,3644.0,7652.400000000001
LaGuardia Pl & W 3 St,5721.14,40.72917025,-73.99810231,25646,21816,3830,2470.0,-1045.0,-0.4230769230769231,5238.0,10999.800000000001
E 7 St & Ave B,5584.05,40.7251285241158,-73.98131668567657,25611,22421,3190,5328.0,3579.0,0.6717342342342343,7775.0,16327.5
Berry St & N 8 St,5379.09,40.7190095,-73.95852515,25521,21042,4479,1917.0,-1665.0,-0.8685446009389671,5342.0,11218.2
W 47 St & 9 Ave,6786.02,40.76153045158114,-73.99007007479668,25513,22007,3506,4013.0,2825.0,0.7039621230999252,7611.0,15983.1
Kent Ave & N 7 St,5489.03,40.72036775298455,-73.96165072917938,25422,19986,5436,2729.0,-170.0,-0.062293880542323196,3985.0,8368.5
Greenwich Ave & Charles St,5914.08,40.735238,-74.000271,25390,21871,3519,3523.0,1410.0,0.40022707919386885,5902.0,12394.2
E 14 St & 1 Ave,5779.10,40.73139303364151,-73.98286700248718,25253,21871,3382,3360.0,1358.0,0.4041666666666667,11227.0,23576.7
Lafayette St & Grand St,5422.09,40.72028,-73.99879,25220,20741,4479,2067.0,-3258.0,-1.5761973875181423,7757.0,16289.7
7 Ave & Park Pl,4125.07,40.6776147,-73.97324283,25181,21967,3214,2838.0,-1344.0,-0.47357293868921774,5352.0,11239.2
Rivington St & Ridge St,5406.02,40.71850211,-73.98329859,25160,21252,3908,4237.0,2766.0,0.6528203917866415,6959.0,14613.900000000001
W 12 St & Hudson St,5997.10,40.73752993301071,-74.00558933615685,25071,21363,3708,3779.0,2232.0,0.5906324424450913,13554.0,28463.4
Fulton St & Adams St,4637.06,40.692418292578466,-73.98949474096298,24966,20960,4006,2852.0,-2935.0,-1.029102384291725,6731.0,14135.1
Schermerhorn St & Hoyt St,4479.10,40.6886263,-73.9851911,24791,21081,3710,3341.0,-243.0,-0.07273271475606106,5782.0,12142.2
W 50 St & 9 Ave,6854.05,40.763604677958625,-73.98917958140373,24764,21589,3175,2797.0,1392.0,0.4976760815159099,5800.0,12180.0
E 5 St & Cooper Sq,5712.12,40.72769,-73.990993,24673,21453,3220,3458.0,-769.0,-0.22238288027761713,5279.0,11085.9
W 26 St & 10 Ave,6382.05,40.749717753,-74.002950346,24604,21676,2928,4260.0,-2652.0,-0.6225352112676056,6405.0,13450.5
E 55 St & 2 Ave,6650.07,40.75797322,-73.96603308,24489,21867,2622,4384.0,-807.0,-0.18407846715328466,4953.0,10401.300000000001
E 47 St & 2 Ave,6498.10,40.75323098,-73.97032517,24450,21542,2908,4459.0,-3891.0,-0.8726171787396277,8901.0,18692.100000000002
W 15 St & 7 Ave,6030.06,40.73935542,-73.99931783,24426,21643,2783,3102.0,1086.0,0.35009671179883944,5929.0,12450.9
E 11 St & 3 Ave,5788.16,40.73127,-73.98849,24415,20091,4324,2671.0,643.0,0.2407338075627106,5412.0,11365.2
Stanton St & Chrystie St,5523.02,40.72229346,-73.99147535,24392,20500,3892,2307.0,267.0,0.11573472041612484,4769.0,10014.9
Washington Pl & 6 Ave,5838.09,40.73224119,-74.00026394,24392,20094,4298,2353.0,955.0,0.4058648533786655,5962.0,12520.2
Greenwich St & Perry St,5922.04,40.73498,-74.00697,24297,21055,3242,4950.0,2629.0,0.5311111111111111,6312.0,13255.2
E 56 St & 3 Ave,6691.11,40.75934501,-73.96759673,24220,21790,2430,3214.0,-5749.0,-1.7887367766023647,9083.0,19074.3
W 29 St & 9 Ave,6416.06,40.7500727,-73.99839279,24140,21403,2737,3395.0,-1326.0,-0.3905743740795287,5797.0,12173.7
Clark St & Henry St,4789.03,40.69760127,-73.99344559,24092,20857,3235,3610.0,505.0,0.13988919667590027,5355.0,11245.5
W 34 St & 11 Ave,6578.01,40.75594159,-74.0021163,24063,18195,5868,2239.0,-4525.0,-2.020991514068781,9130.0,19173.0
W 56 St & 10 Ave,6955.01,40.768254,-73.988639,24012,21304,2708,4846.0,1803.0,0.3720594304581098,6170.0,12957.0
Grand St & Samuel Dickstein Plaza,5335.07,40.71511871996496,-73.98417055606842,24002,22155,1847,7175.0,5154.0,0.7183275261324041,9543.0,20040.3
Court St & State St,4488.08,40.6902375,-73.99203074,23919,21456,2463,2671.0,73.0,0.027330587794833397,4797.0,10073.7
E 20 St & 2 Ave,5971.08,40.73587678,-73.98205027,23840,21035,2805,5375.0,2462.0,0.458046511627907,6971.0,14639.1
Clinton Ave & Myrtle Ave,4651.02,40.693261,-73.968896,23758,20058,3700,4092.0,1851.0,0.45234604105571846,5746.0,12066.6
E 1 St & Bowery,5636.13,40.72486122254819,-73.99213135242462,23724,20152,3572,2531.0,-298.0,-0.11774002370604504,4179.0,8775.9
Liberty St & Broadway,5105.01,40.70905623,-74.01043382,23677,20262,3415,2787.0,-4251.0,-1.5252960172228203,7485.0,15718.5
Carlton Ave & Dean St,4199.12,40.6809741,-73.9710097,23538,20319,3219,3412.0,480.0,0.1406799531066823,4740.0,9954.0
Lexington Ave & E 36 St,6313.10,40.7475739589548,-73.9788007736206,23494,20618,2876,2565.0,304.0,0.11851851851851852,5764.0,12104.4
E 14 St & Ave B,5736.09,40.72938685,-73.97772429,23400,20993,2407,3963.0,2776.0,0.7004794347716377,6695.0,14059.5
Hope St & Union Ave,5187.03,40.71167351,-73.95141312,23377,19340,4037,2542.0,510.0,0.2006294256490952,4566.0,9588.6
E 20 St & Park Ave,6055.08,40.73827428,-73.98751968,23337,20880,2457,2939.0,-1926.0,-0.6553249404559374,5339.0,11211.9
S 4 St & Roebling St,5195.06,40.710709,-73.959724,23245,18297,4948,3184.0,1290.0,0.40515075376884424,4877.0,10241.7
Fulton St & William St,5137.11,40.70960089363537,-74.00655090808868,23238,19743,3495,2899.0,-618.0,-0.2131769575715764,5182.0,10882.2
Vesey St & Church St,5216.06,40.71221958009051,-74.01047229766846,23219,19542,3677,4579.0,-1734.0,-0.3786853024677877,6599.0,13857.900000000001
E 54 St & 1 Ave,6608.09,40.756265,-73.964179,23132,20444,2688,3654.0,938.0,0.2567049808429119,5663.0,11892.300000000001
1 Ave & E 30 St,6079.03,40.74144387,-73.97536082,23104,21372,1732,5438.0,-644.0,-0.11842589187201177,6135.0,12883.5
W 100 St & Broadway,7580.01,40.7973721,-73.97041192,23067,19916,3151,3520.0,2200.0,0.625,5970.0,12537.0
W 56 St & 6 Ave,6809.07,40.76340613,-73.97722479,23041,18968,4073,1998.0,-3169.0,-1.5860860860860861,7230.0,15183.0
E 53 St & 3 Ave,6617.02,40.75763227739443,-73.96930575370789,23038,19990,3048,4186.0,-2660.0,-0.6354515050167224,5925.0,12442.5
Bedford Ave & Nassau Ave,5550.05,40.72311651,-73.95212324,23027,19067,3960,2219.0,-180.0,-0.08111762054979721,4554.0,9563.4
Park Ave & E 124 St,7682.01,40.8045555,-73.9396861,23009,20326,2683,5855.0,197.0,0.033646456020495305,5053.0,10611.300000000001
W 30 St & 8 Ave,6373.07,40.74965268472847,-73.9952078461647,22948,20132,2816,4021.0,901.0,0.2240736135289729,5944.0,12482.4
W 20 St & 10 Ave,6306.01,40.745686,-74.005141,22937,19627,3310,3479.0,150.0,0.04311583788444955,5504.0,11558.4
E 30 St & Park Ave S,6206.08,40.74444921,-73.98303529,22899,19905,2994,3953.0,-702.0,-0.1775866430559069,5456.0,11457.6
E 48 St & 3 Ave,6541.03,40.7546011026,-73.971878855,22862,19750,3112,2853.0,-6201.0,-2.173501577287066,8922.0,18736.2
W 37 St & 5 Ave,6398.06,40.75038009,-73.98338988,22860,19349,3511,1900.0,-2964.0,-1.56,6937.0,14567.7
Grand St & Havemeyer St,5267.08,40.71286844,-73.95698119,22853,18746,4107,2528.0,846.0,0.3346518987341772,4815.0,10111.5
Morton St & Greenwich St,5772.05,40.73115,-74.00887,22778,19460,3318,4863.0,187.0,0.03845362944684351,4355.0,9145.5
Kenmare St & Elizabeth St,5453.06,40.72054,-73.9949,22757,17838,4919,2093.0,-277.0,-0.1323459149546106,4247.0,8918.7
E 58 St & 1 Ave (NW Corner),6723.10,40.759125,-73.962658,22749,20115,2634,3425.0,1668.0,0.48700729927007297,11249.0,23622.9
Vesey St & Greenwich St,5216.07,40.71254669463547,-74.01113051087516,22651,17905,4746,2780.0,-4309.0,-1.55,7716.0,16203.6
W 55 St & 6 Ave,6809.09,40.763189,-73.978434,22622,19493,3129,2139.0,-5768.0,-2.69658719027583,8871.0,18629.100000000002
Queens Plaza North & Crescent St,6429.01,40.75110165,-73.94073717,22566,19169,3397,2548.0,-618.0,-0.2425431711145997,4518.0,9487.800000000001
E 17 St & 2 Ave,5896.01,40.73431166276575,-73.98372530937195,22499,20195,2304,5070.0,1561.0,0.3078895463510848,5719.0,12009.9
E 77 St & 3 Ave,7092.06,40.77314236,-73.95856158,22460,19664,2796,4374.0,610.0,0.13946044810242342,5025.0,10552.5
Barrow St & Hudson St,5805.05,40.73172428,-74.00674436,22447,19396,3051,4447.0,884.0,0.19878569822352146,4698.0,9865.800000000001
E 6 St & Ave D,5506.14,40.72228087,-73.97668709,22409,20135,2274,4226.0,2784.0,0.6587789872219593,7117.0,14945.7
Market St & Henry St,5270.09,40.71310702305908,-73.99446353316307,22332,19749,2583,3207.0,1649.0,0.5141877143748051,5326.0,11184.6
E 6 St & Ave B,5584.04,40.72453734,-73.98185424,22318,19862,2456,5409.0,3625.0,0.6701793307450545,7170.0,15057.0
Driggs Ave & N 9 St,5411.08,40.71816969454208,-73.95520135760307,22306,18937,3369,2350.0,-2040.0,-0.8680851063829788,5143.0,10800.300000000001
W 44 St & 5 Ave,6551.02,40.75500254,-73.98014437,22301,18989,3312,1318.0,-4801.0,-3.6426403641881637,8254.0,17333.4
3 Ave & E 62 St,6830.04,40.76313,-73.96527,22145,19133,3012,2971.0,-1907.0,-0.6418714237630427,5513.0,11577.300000000001
Huron St & Franklin St,5869.04,40.73266,-73.95826,22142,18677,3465,4420.0,1834.0,0.4149321266968326,5341.0,11216.1
E 9 St & Ave C,5616.01,40.72521311,-73.97768752,22088,19465,2623,4638.0,3196.0,0.6890901250539025,6991.0,14681.1
Riverside Dr & W 72 St,7288.04,40.78057799010334,-73.98562431335449,22080,17934,4146,3796.0,2014.0,0.5305584826132771,5315.0,11161.5
Central Park North & Adam Clayton Powell Blvd,7617.07,40.799484,-73.955613,22077,13702,8375,2402.0,973.0,0.40507910074937553,4576.0,9609.6
Fulton St & Broadway,5175.08,40.711066,-74.009447,21905,17875,4030,2177.0,-3255.0,-1.495176848874598,6368.0,13372.800000000001
N 5 St & Northside Piers,5458.02,40.719876,-73.963865,21897,18083,3814,3231.0,404.0,0.12503868771278243,3829.0,8040.900000000001
8 Ave & W 27 St,6297.07,40.747968,-73.996637,21646,19120,2526,3098.0,831.0,0.26823757262750164,5130.0,10773.0
W 51 St & 7 Ave,6779.07,40.76167,-73.98256,21604,18600,3004,2892.0,-5425.0,-1.8758644536652835,9890.0,20769.0
W 52 St & 11 Ave,6926.01,40.76727216,-73.99392888,21439,17835,3604,4403.0,1251.0,0.2841244605950488,5613.0,11787.300000000001
King St & Varick St,5687.11,40.72789701409023,-74.00536268949507,21384,17988,3396,2048.0,-1814.0,-0.8857421875,5021.0,10544.1
Greenpoint Ave & Manhattan Ave,5785.05,40.73026,-73.95394,21339,18330,3009,2797.0,517.0,0.18484090096532,4007.0,8414.7
Plaza St East & Flatbush Ave,4010.01,40.673134,-73.969106,21316,15666,5650,1680.0,-35.0,-0.020833333333333332,5761.0,12098.1
Jay St & York St,4895.09,40.70140317257725,-73.98672670125961,21295,17549,3746,2795.0,-1373.0,-0.49123434704830055,4988.0,10474.800000000001
India St & Manhattan Ave,5826.02,40.73232194,-73.9550858,21168,18303,2865,3495.0,779.0,0.2228898426323319,4456.0,9357.6
W 49 St & 8 Ave,6747.06,40.76227205,-73.98788205,21118,18630,2488,3843.0,1185.0,0.3083528493364559,5822.0,12226.2
Calyer St & West St,5676.04,40.72693,-73.95863,21108,18102,3006,4101.0,2063.0,0.5030480370641307,5019.0,10539.9
Lenox Ave & W 126 St,7720.03,40.808442,-73.9452087,21104,18287,2817,1675.0,-775.0,-0.4626865671641791,4121.0,8654.1
Willoughby Ave & Hall St,4611.03,40.69196035,-73.96536851,21101,18310,2791,4426.0,2588.0,0.5847266154541346,6282.0,13192.2
5 Ave & E 78 St,7161.08,40.77632142182271,-73.96427392959595,21071,12747,8324,1751.0,-793.0,-0.4528840662478584,5341.0,11216.1
W 89 St & Columbus Ave,7432.09,40.7882213,-73.97041561,21047,18739,2308,4863.0,1645.0,0.3382685585029817,6153.0,12921.300000000001
W 95 St & Broadway,7541.01,40.7937704,-73.971888,20930,17812,3118,2828.0,810.0,0.28642149929278643,5147.0,10808.7
W 51 St & 6 Ave,6740.10,40.7606597,-73.98042047,20903,18072,2831,984.0,-2954.0,-3.002032520325203,14087.0,29582.7
Grand St & Greene St,5500.02,40.72170005235607,-74.00238141417502,20876,16956,3920,1373.0,-2231.0,-1.624908958485069,5656.0,11877.6
Park Ave & E 41 St,6432.08,40.751581,-73.97791,20801,18182,2619,3766.0,-3140.0,-0.8337758895379713,7184.0,15086.400000000001
11 Ave & W 59 St,7059.01,40.77149671054441,-73.99046033620834,20727,18118,2609,3276.0,983.0,0.30006105006105005,4233.0,8889.300000000001
W 76 St & Columbus Ave,7281.09,40.7801839724239,-73.97728532552719,20708,17382,3326,4076.0,2720.0,0.6673209028459274,6226.0,13074.6
E 12 St & 3 Ave,5788.12,40.73223272,-73.98889957,20707,18132,2575,2765.0,1052.0,0.38047016274864376,5269.0,11064.9
Bond St & Fulton St,4479.06,40.6896218879,-73.9830426872,20689,17327,3362,1779.0,-770.0,-0.4328274311410905,4874.0,10235.4
Metropolitan Ave & Meeker Ave,5300.05,40.71413311,-73.95234386,20674,16835,3839,1946.0,-12.0,-0.006166495375128468,4664.0,9794.4
3 Ave & E 82 St,7154.10,40.775744,-73.9563752,20671,17969,2702,4326.0,3117.0,0.7205270457697642,12655.0,26575.5
Plaza St West & Flatbush Ave,4010.13,40.6750207,-73.97111473,20617,17379,3238,2519.0,-2064.0,-0.8193727669710202,5333.0,11199.300000000001
E 91 St & 2 Ave,7286.01,40.78115276427915,-73.94963040947914,20608,17783,2825,3888.0,2506.0,0.6445473251028807,5935.0,12463.5
DeKalb Ave & Vanderbilt Ave,4461.04,40.68940747,-73.96885458,20595,17222,3373,2099.0,846.0,0.4030490709861839,4880.0,10248.0
Vernon Blvd & 50 Ave,6170.02,40.74232744,-73.95411749,20562,18628,1934,1846.0,-3794.0,-2.0552546045503792,7351.0,15437.1
N 12 St & Bedford Ave,5450.04,40.72079821,-73.95484712,20531,17082,3449,1865.0,-550.0,-0.2949061662198391,4332.0,9097.2
Broadway & W 56 St,6847.02,40.7652654,-73.98192338,20518,17624,2894,3462.0,-760.0,-0.219526285384171,6016.0,12633.6
Fulton St & Waverly Ave,4345.11,40.683238654603414,-73.96599590778351,20494,17128,3366,3107.0,1039.0,0.3344061795944641,4695.0,9859.5
E 51 St & 2 Ave,6575.03,40.755293,-73.967641,20483,17592,2891,3215.0,-418.0,-0.13001555209953344,5158.0,10831.800000000001
3 St & Prospect Park West,3865.05,40.668132,-73.97363831,20476,16699,3777,2777.0,586.0,0.2110190853438963,4526.0,9504.6
Bayard St & Baxter St,5351.03,40.71602118,-73.99974372,20472,17387,3085,1624.0,-365.0,-0.22475369458128078,4438.0,9319.800000000001
E 6 St & 2 Ave,5669.12,40.727378693232225,-73.98840844631195,20405,17321,3084,3387.0,2023.0,0.59728373191615,6011.0,12623.1
Forsyth St & Canal St,5270.07,40.7158155,-73.99422366,20380,17065,3315,1739.0,-345.0,-0.19838987924094306,3677.0,7721.700000000001
Mercer St & Spring St,5532.01,40.72362738,-73.99949601,20376,16208,4168,790.0,-1935.0,-2.449367088607595,5273.0,11073.300000000001
Rivington St & Chrystie St,5453.01,40.72110063,-73.9919254,20353,16112,4241,2250.0,180.0,0.08,4342.0,9118.2
E 63 St & 3 Ave,6830.02,40.763954,-73.9646,20300,17597,2703,2687.0,-33.0,-0.012281354670636397,4945.0,10384.5
W Broadway & Spring St,5569.06,40.72494672359416,-74.00165855884552,20282,16611,3671,1612.0,-1613.0,-1.000620347394541,4917.0,10325.7
Bergen St & Flatbush Ave,4281.08,40.680944723477296,-73.97567331790923,20276,16877,3399,1959.0,-252.0,-0.12863705972434916,4460.0,9366.0
Lispenard St & Broadway,5391.06,40.71939226,-74.00247214,20240,16729,3511,1923.0,-1787.0,-0.9292771710868435,5350.0,11235.0
Lexington Ave & E 29 St,6164.09,40.74311555376486,-73.98215353488922,20220,17695,2525,3515.0,1029.0,0.29274537695590325,4852.0,10189.2
W 84 St & Amsterdam Ave,7409.04,40.78621,-73.9756,20194,17777,2417,4067.0,2516.0,0.6186378165724121,6210.0,13041.0
Montrose Ave & Bushwick Ave,5068.02,40.70767788,-73.94016171,20193,16229,3964,1760.0,3.0,0.0017045454545454545,4860.0,10206.0
W 42 St & Dyer Ave,6644.07,40.75898481399634,-73.99379968643188,20188,16936,3252,2254.0,1188.0,0.5270629991126885,5791.0,12161.1
Walker St & Baxter St,5351.07,40.717411,-73.999573,20184,17247,2937,1624.0,-911.0,-0.5609605911330049,4471.0,9389.1
E 53 St & Lexington Ave,6617.09,40.75828065,-73.97069431,20170,17776,2394,2366.0,-3762.0,-1.5900253592561284,7593.0,15945.300000000001
Central Park W & W 76 St,7253.04,40.77896784,-73.97374737,20109,12109,8000,3035.0,1759.0,0.5795716639209225,5666.0,11898.6
Howard St & Lafayette St,5422.04,40.71910537,-73.99973337,20098,16629,3469,1888.0,-1627.0,-0.8617584745762712,5265.0,11056.5
Perry St & Greenwich Ave,5955.12,40.735918,-74.000939,20096,16937,3159,2976.0,1317.0,0.4425403225806452,5238.0,10999.800000000001
Broadway & Berry St,5164.05,40.71036129922581,-73.96530389785767,20079,16180,3899,3368.0,1874.0,0.5564133016627079,5236.0,10995.6
Clinton St & Joralemon St,4605.04,40.69239502,-73.99337909,20062,18020,2042,3343.0,-2046.0,-0.6120251271313192,5652.0,11869.2
3 St & 7 Ave,3905.15,40.6703837,-73.97839676,20028,17616,2412,3214.0,385.0,0.11978842563783447,4414.0,9269.4
Centre St & Worth St,5279.03,40.71494807,-74.00234482,20013,16556,3457,1728.0,-4112.0,-2.3796296296296298,7269.0,15264.900000000001
Washington Pl & Broadway,5755.01,40.72903917,-73.99404649,19960,17387,2573,1429.0,-750.0,-0.5248425472358292,4483.0,9414.300000000001
W 82 St & Central Park W,7304.08,40.78275,-73.97137,19945,15302,4643,3051.0,1614.0,0.5290068829891839,5646.0,11856.6
Montague St & Clinton St,4677.06,40.6942715,-73.9923272,19918,17784,2134,2438.0,-2741.0,-1.1242821985233797,5862.0,12310.2
W 17 St & 7 Ave,6107.08,40.74056423633952,-73.99852573871613,19911,17787,2124,2507.0,-174.0,-0.06940566414040686,4676.0,9819.6
E 4 St & Ave B,5515.08,40.723346832180155,-73.98265913128853,19910,17268,2642,3490.0,1969.0,0.5641833810888253,5092.0,10693.2
E 9 St & 5 Ave,5872.10,40.73275887045087,-73.99581670761108,19880,17002,2878,3457.0,886.0,0.2562915822967891,8355.0,17545.5
Roebling St & N 4 St,5267.09,40.71469,-73.95739,19866,16166,3700,1832.0,-127.0,-0.06932314410480349,3799.0,7977.900000000001
N 5 St & Wythe Ave,5419.04,40.718389,-73.961501,19861,16219,3642,2003.0,-665.0,-0.3320019970044933,3572.0,7501.200000000001
Central Park W & W 97 St,7538.18,40.79249519495111,-73.96417066463071,19785,14632,5153,2924.0,1636.0,0.5595075239398085,5268.0,11062.800000000001
Cathedral Pkwy & Broadway,7680.03,40.804213,-73.96699104,19765,16896,2869,2145.0,529.0,0.2466200466200466,4459.0,9363.9
South End Ave & Albany St,5114.08,40.709957,-74.016538,19737,16992,2745,3894.0,688.0,0.17668207498715974,5239.0,11001.9
5 Ave & E 103 St,7511.19,40.7922553,-73.95249933,19677,15014,4663,2796.0,-1374.0,-0.49141630901287553,5357.0,11249.7
Willoughby St & Fleet St,4628.05,40.69196566,-73.9813018,19672,17096,2576,2460.0,-2246.0,-0.9130081300813008,5421.0,11384.1
E 13 St & Ave A,5779.09,40.72966729392978,-73.98067966103554,19569,17398,2171,3159.0,1707.0,0.540360873694207,6606.0,13872.6
46 Ave & 5 St,6286.02,40.74731,-73.95451,19548,17025,2523,3408.0,1717.0,0.5038145539906104,5159.0,10833.9
Division St & Bowery,5311.08,40.71419,-73.99673,19542,17221,2321,2349.0,-85.0,-0.036185610898254575,4727.0,9926.7
Greenpoint Ave & West St,5752.09,40.729803,-73.959099,19538,16201,3337,2583.0,192.0,0.0743321718931475,3377.0,7091.700000000001
Washington Pl & Greene St,5755.15,40.72980619180496,-73.99546380915461,19494,17056,2438,1058.0,-1727.0,-1.6323251417769375,5226.0,10974.6
Little West St & 1 Pl,5001.08,40.70569254,-74.01677685,19466,14945,4521,3640.0,971.0,0.26675824175824175,4682.0,9832.2
Emerson Pl & Myrtle Ave,4683.02,40.69363137,-73.96223558,19455,16021,3434,3418.0,1681.0,0.4918080748976009,5713.0,11997.300000000001
W 25 St & 8 Ave,6297.08,40.74649996333341,-73.99732626293645,19453,17511,1942,3587.0,1533.0,0.42737663785893504,5285.0,11098.5
E 84 St & 1 Ave,7180.02,40.77565541,-73.95068615,19436,17198,2238,3486.0,2048.0,0.5874928284566838,5277.0,11081.7
Driggs Ave & N Henry St,5542.04,40.72325,-73.94308,19424,16762,2662,4547.0,3327.0,0.7316912249835056,6945.0,14584.5
Bergen St & Smith St,4446.01,40.6867443,-73.99063168,19391,16737,2654,2398.0,-197.0,-0.08215179316096748,3879.0,8145.900000000001
Jackson Ave & 49 Ave,6170.09,40.7429302,-73.952037,19355,16535,2820,1565.0,-1386.0,-0.8856230031948882,5220.0,10962.0
7 Ave & W 55 St,6847.05,40.764126,-73.980973,19339,15732,3607,2302.0,-3625.0,-1.5747176368375326,6493.0,13635.300000000001
